"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.151617854E1,4.759427905E-1,3.435015976E-1,-8.644866943E-2
1.152105078E1,4.228713810E-1,2.443464994E-1,-8.106803894E-2
1.152592302E1,3.411213458E-1,1.626459807E-1,-1.386404037E-1
1.153079521E1,2.501723468E-1,1.125050634E-1,-1.802854538E-1
1.153566745E1,1.511630118E-1,9.269410372E-2,-2.275047302E-1
1.154053969E1,6.402835250E-2,1.330028176E-1,-2.505836487E-1
1.154541193E1,-4.247933626E-3,1.834642887E-1,-2.972011566E-1
1.155028417E1,-7.281509042E-2,2.799860835E-1,-3.077983856E-1
1.155515641E1,-1.074454486E-1,3.832342029E-1,-2.636890411E-1
1.156002865E1,-1.218252182E-1,4.755625129E-1,-2.104501724E-1
1.156490089E1,-1.093468368E-1,5.738141537E-1,-1.814107895E-1
1.156977313E1,-7.637584209E-2,6.611926556E-1,-1.834993362E-1
1.157464536E1,-1.272016764E-2,7.008928657E-1,-2.081680298E-1
1.157951761E1,9.165874124E-2,6.718010902E-1,-2.457456589E-1
1.158438984E1,1.900085509E-1,6.204435825E-1,-2.617111206E-1
1.158926203E1,2.304196954E-1,5.646035075E-1,-3.013401031E-1
1.159413427E1,2.138608098E-1,4.895759821E-1,-3.252420425E-1
1.159900651E1,1.694126725E-1,3.976621926E-1,-3.715333939E-1
1.160387875E1,9.417414665E-2,2.982452810E-1,-4.696874619E-1
1.160875099E1,2.199894190E-2,1.592156291E-1,-5.563430786E-1
1.161362323E1,-5.368971825E-2,6.030576676E-2,-6.208925247E-1
1.161849547E1,-1.239995062E-1,-8.304192871E-2,-6.409454346E-1
1.162336771E1,-1.696871221E-1,-2.381854653E-1,-6.192331314E-1
1.162823995E1,-2.159738243E-1,-3.666833639E-1,-5.857858658E-1
1.163311219E1,-2.805633843E-1,-4.885808527E-1,-5.478143692E-1
1.163798443E1,-3.076111078E-1,-5.451977253E-1,-5.302877426E-1
1.164285662E1,-2.952686548E-1,-5.614988208E-1,-5.128555298E-1
1.164772886E1,-2.309210002E-1,-4.969004691E-1,-5.073900223E-1
1.165260109E1,-1.399868429E-1,-4.371058047E-1,-5.102272034E-1
1.165747333E1,-4.655706882E-2,-3.258504570E-1,-4.939966202E-1
1.166234557E1,5.146577954E-2,-2.239983082E-1,-4.564914703E-1
1.166721781E1,1.286597997E-1,-1.218057275E-1,-3.919658661E-1
1.167209005E1,1.431694031E-1,3.753940016E-2,-3.137216568E-1
1.167696229E1,1.507866830E-1,1.607955992E-1,-2.230787277E-1
1.168183453E1,1.241410375E-1,2.881670892E-1,-1.605081558E-1
1.168670677E1,1.050835550E-1,4.190548956E-1,-1.495237350E-1
1.169157901E1,9.095290303E-2,5.173830986E-1,-1.635885239E-1
1.169645125E1,6.295782328E-2,5.968676209E-1,-1.419563293E-1
1.170132344E1,3.898170590E-2,6.441970468E-1,-8.611869812E-2
1.170619568E1,-2.364182472E-2,6.743824482E-1,1.075267792E-2
1.171106792E1,-6.146314740E-2,7.098468542E-1,7.709693909E-2
1.171594016E1,-1.373634338E-1,6.883716583E-1,1.202898026E-1
1.172081240E1,-2.048894465E-1,6.506369710E-1,1.642608643E-1
1.172568464E1,-2.983842194E-1,6.120374203E-1,1.710186005E-1
1.173055688E1,-3.415241241E-1,5.715097785E-1,1.586894989E-1
1.173542912E1,-3.543922901E-1,5.007122159E-1,1.143999100E-1
1.174030136E1,-3.380954564E-1,4.238156676E-1,8.235263824E-2
1.174517359E1,-3.009122312E-1,3.292874694E-1,6.840229034E-2
1.175004583E1,-3.046640754E-1,2.331687510E-1,4.391574860E-2
1.175491807E1,-2.933489084E-1,1.737730205E-1,6.358909607E-2
1.175979026E1,-2.757716179E-1,1.429766417E-1,9.261989594E-2
1.176466250E1,-2.926272154E-1,1.194619983E-1,1.036186218E-1
1.176953474E1,-3.046649396E-1,1.025068015E-1,1.074151993E-1
1.177440698E1,-3.370198607E-1,1.386463046E-1,1.479835510E-1
1.177927922E1,-3.408638239E-1,1.836398542E-1,2.072086334E-1
1.178415146E1,-3.483977914E-1,2.304372638E-1,2.148981094E-1
1.178902370E1,-3.334735036E-1,2.552794814E-1,2.272739410E-1
1.179389594E1,-2.713334560E-1,2.690608203E-1,2.632865906E-1
1.179876818E1,-2.086793780E-1,2.467314601E-1,3.286733627E-1
1.180364042E1,-1.290650666E-1,2.359368503E-1,3.923168182E-1
1.180851266E1,-3.501883149E-2,1.983554363E-1,4.530448914E-1
1.181338484E1,4.972633719E-2,1.363723427E-1,4.859600067E-1
1.181825708E1,1.242182255E-1,4.407144338E-2,5.114793777E-1
1.182312932E1,1.755712330E-1,-5.352123082E-2,5.949573517E-1
1.182800156E1,2.086429745E-1,-1.268779933E-1,7.014856339E-1
1.183287380E1,2.474133968E-1,-1.750832349E-1,7.691440582E-1
1.183774604E1,3.112141192E-1,-1.937494874E-1,7.602863312E-1
1.184261828E1,3.593637645E-1,-1.759378165E-1,7.028503418E-1
1.184749052E1,3.584843278E-1,-1.374410391E-1,6.340293884E-1
1.185236276E1,3.122599125E-1,-7.960712165E-2,5.824022293E-1
1.185723500E1,2.174615413E-1,2.139337361E-3,5.039024353E-1
1.186210724E1,1.044807434E-1,1.040644720E-1,3.916435242E-1
1.186697943E1,-3.689181805E-2,1.690886021E-1,2.566013336E-1
1.187185167E1,-2.207160294E-1,2.556346357E-1,1.464462280E-1
1.187672391E1,-3.974804282E-1,3.589912057E-1,5.026817322E-2
1.188159615E1,-5.315503478E-1,4.919447303E-1,-2.492237091E-2
1.188646839E1,-5.851314068E-1,6.044502258E-1,-1.398353577E-1
1.189134063E1,-5.076017380E-1,6.860887408E-1,-2.703914642E-1
1.189621286E1,-3.548770845E-1,6.873306036E-1,-3.488006592E-1
1.190108510E1,-1.304567158E-1,6.385607123E-1,-3.327789307E-1
1.190595734E1,1.199802309E-1,4.703432620E-1,-2.789402008E-1
1.191082958E1,3.545511067E-1,2.760077119E-1,-2.588205338E-1
1.191570182E1,5.077131391E-1,3.107175231E-2,-2.353477478E-1
1.192057406E1,6.193108559E-1,-2.392431200E-1,-1.717405319E-1
1.192544625E1,6.853504181E-1,-5.107343197E-1,-8.968639374E-2
1.193031849E1,6.782782078E-1,-7.381663322E-1,-2.968215942E-2
1.193519073E1,5.743713379E-1,-8.850028515E-1,-9.336471558E-3
1.194006297E1,4.358093143E-1,-1.017115355E0,-2.118301392E-2
1.194493521E1,2.669511437E-1,-1.116492629E0,-4.833984375E-2
1.194980745E1,9.002500772E-2,-1.193870306E0,-1.590061188E-2
1.195467969E1,-6.226395071E-2,-1.268211484E0,2.340126038E-2
1.195955193E1,-2.036372125E-1,-1.289315939E0,6.000137329E-2
1.196442417E1,-2.720434070E-1,-1.274105430E0,9.985160828E-2
1.196929641E1,-2.938817739E-1,-1.246466279E0,1.251144409E-1
1.197416859E1,-2.568483651E-1,-1.179208875E0,1.418447495E-1
1.197904083E1,-1.997367144E-1,-1.114288092E0,1.833524704E-1
1.198391307E1,-9.049282223E-2,-1.045763493E0,2.826690674E-1
1.198878531E1,-1.078178734E-2,-9.786545038E-1,4.215126038E-1
1.199365755E1,7.946277410E-2,-9.229149818E-1,5.152759552E-1
1.199852979E1,1.418686807E-1,-9.047919512E-1,5.785856247E-1
1.200340203E1,1.589058787E-1,-8.720120788E-1,5.974559784E-1
1.200827427E1,1.543230712E-1,-8.214814663E-1,6.838455200E-1
1.201314651E1,1.636435688E-1,-7.098715305E-1,7.897090912E-1
1.201801875E1,1.578218043E-1,-5.630232096E-1,8.578996658E-1
1.202289099E1,1.250177175E-1,-3.755002618E-1,8.281850815E-1
1.202776318E1,5.987048894E-2,-2.179472744E-1,7.132568359E-1
1.203263542E1,-7.498313487E-2,-6.535300612E-2,5.921716690E-1
1.203750766E1,-2.503612041E-1,4.303992540E-2,4.839744568E-1
1.204237990E1,-3.981932104E-1,6.721682101E-2,3.992414474E-1
1.204725214E1,-5.127173066E-1,4.588821158E-2,3.104734421E-1
1.205212438E1,-5.630460978E-1,-3.587318212E-2,2.556953430E-1
1.205699662E1,-5.671601892E-1,-1.749863625E-1,2.168235779E-1
1.206186886E1,-4.935789704E-1,-3.124291301E-1,2.269601822E-1
1.206674109E1,-4.307914972E-1,-4.324627817E-1,2.144708633E-1
1.207161333E1,-3.624026775E-1,-5.263961554E-1,2.198972702E-1
1.207648552E1,-3.016726375E-1,-5.299041867E-1,2.050991058E-1
1.208135776E1,-2.391551435E-1,-4.470363259E-1,1.809272766E-1
1.208623000E1,-1.765842736E-1,-2.496541142E-1,1.913661957E-1
1.209110224E1,-9.637100995E-2,-1.622296870E-3,1.648998260E-1
1.209597448E1,-2.118845284E-2,2.481741607E-1,9.945774078E-2
1.210084672E1,1.689550281E-2,4.853453934E-1,-1.531791687E-2
1.210571896E1,-1.885476708E-2,6.801010370E-1,-8.761692047E-2
1.211059120E1,-9.690317512E-2,8.431113958E-1,-1.534032822E-1
1.211546344E1,-2.025813311E-1,9.398571253E-1,-2.174777985E-1
1.212033568E1,-3.008019924E-1,9.644309878E-1,-2.703485489E-1
1.212520786E1,-4.006212950E-1,9.454801679E-1,-3.109054565E-1
1.213008016E1,-4.980490208E-1,8.876592517E-1,-3.428068161E-1
1.213495234E1,-5.678620338E-1,8.100032806E-1,-3.673000336E-1
1.213982458E1,-6.159988046E-1,7.017121315E-1,-3.701963425E-1
1.214469682E1,-5.987068415E-1,5.831167698E-1,-3.208084106E-1
1.214956906E1,-5.299663544E-1,4.186568856E-1,-2.136421204E-1
1.215444130E1,-3.906031549E-1,2.516929507E-1,-1.132955551E-1
1.215931354E1,-2.464961559E-1,9.198964387E-2,-2.920818329E-2
1.216418578E1,-1.394489557E-1,-3.759742901E-2,3.875064850E-2
1.216905802E1,-9.444153309E-2,-1.392174661E-1,1.203794479E-1
1.217393026E1,-8.980333805E-2,-2.020517588E-1,2.167434692E-1
1.217880250E1,-1.144986749E-1,-2.414901555E-1,2.624254227E-1
1.218367469E1,-1.289912760E-1,-2.608619630E-1,2.756528854E-1
1.218854693E1,-1.365785450E-1,-2.815056443E-1,2.365255356E-1
1.219341917E1,-1.821349263E-1,-3.103240728E-1,2.072086334E-1
1.219829141E1,-2.356908619E-1,-3.054927289E-1,1.994895935E-1
1.220316365E1,-2.484367043E-1,-2.839136720E-1,2.084426880E-1
1.220803589E1,-2.373857349E-1,-2.636280656E-1,2.030630112E-1
1.221290813E1,-1.920371801E-1,-2.112723589E-1,1.894063950E-1
1.221778037E1,-1.244748086E-1,-1.627117097E-1,1.212501526E-1
1.222265260E1,-3.349286318E-2,-1.002482176E-1,5.722332001E-2
1.222752484E1,7.964229584E-2,-7.479127496E-3,-1.101398468E-2
1.223239703E1,1.968402117E-1,9.857019782E-2,-6.086921692E-2
1.223726927E1,2.905489206E-1,1.949387789E-1,-1.186151505E-1
1.224214151E1,4.061594903E-1,3.205138445E-1,-1.628150940E-1
1.224701375E1,4.913285077E-1,4.356231987E-1,-1.923913956E-1
1.225188599E1,5.476529598E-1,4.959729612E-1,-1.991519928E-1
1.225675823E1,5.804073811E-1,5.064666271E-1,-1.737871170E-1
1.226163047E1,5.934917331E-1,4.766432643E-1,-1.450510025E-1
1.226650271E1,5.884571075E-1,4.065352976E-1,-7.260894775E-2
1.227137495E1,5.618920922E-1,3.223610222E-1,3.367805481E-2
1.227624719E1,5.399618149E-1,2.417946160E-1,1.592807770E-1
1.228111943E1,5.049367547E-1,1.742690951E-1,2.268791199E-1
1.228599162E1,4.627463818E-1,1.101563573E-1,2.903738022E-1
1.229086386E1,3.906800747E-1,5.319414288E-2,3.474235535E-1
1.229573609E1,3.089929819E-1,1.645374671E-2,3.980817795E-1
1.230060833E1,2.188069522E-1,1.745223999E-4,4.150953293E-1
1.230548057E1,1.890115589E-1,-2.854308486E-2,4.402952194E-1
1.231035281E1,1.738764197E-1,-5.970280990E-2,4.344348907E-1
1.231522505E1,2.040115446E-1,-7.620533556E-2,4.072628021E-1
1.232009729E1,2.399231195E-1,-1.252056658E-2,3.542118073E-1
1.232496953E1,3.264268041E-1,4.213438183E-2,3.205900192E-1
1.232984177E1,4.320083261E-1,7.374372333E-2,3.406543732E-1
1.233471396E1,4.758053422E-1,8.980497718E-2,4.008960724E-1
1.233958620E1,4.764168859E-1,6.895863265E-2,5.650882721E-1
1.234445844E1,4.095111787E-1,1.622877270E-2,7.385902405E-1
1.234933068E1,3.515405953E-1,-2.799899876E-2,8.762140274E-1
1.235420292E1,2.737836838E-1,-3.913896903E-2,9.652004242E-1
1.235907516E1,1.763319820E-1,-3.789537027E-2,1.035634995E0
1.236394740E1,9.963619709E-2,-4.411332309E-3,1.100728989E0
1.236881964E1,1.050312370E-1,3.218705952E-2,1.091673851E0
1.237369188E1,1.418015808E-1,-2.216365188E-2,9.865303040E-1
1.237856412E1,2.345262468E-1,-5.649505556E-2,7.825393677E-1
1.238343630E1,2.571282685E-1,-1.114866436E-1,5.327596664E-1
1.238830854E1,2.379031628E-1,-1.692552418E-1,2.494535446E-1
1.239318078E1,1.621611416E-1,-2.050339729E-1,-3.503417969E-2
1.239805302E1,5.683836341E-2,-2.047868818E-1,-2.767620087E-1
1.240292526E1,-8.117777109E-2,-1.498947740E-1,-4.594602585E-1
1.240779750E1,-1.540120244E-1,-8.947700262E-2,-5.871686935E-1
1.241266974E1,-2.215785384E-1,-3.388583660E-3,-6.710271835E-1
1.241754198E1,-2.814766765E-1,8.101098984E-2,-7.410717010E-1
1.242241422E1,-3.139566779E-1,1.389319897E-1,-7.902994156E-1
1.242728646E1,-3.006198704E-1,1.719795167E-1,-8.450078964E-1
1.243215865E1,-2.729344964E-1,1.792961508E-1,-8.837890625E-1
1.243703089E1,-2.644521296E-1,1.601877064E-1,-9.186573029E-1
1.244190313E1,-2.905399799E-1,1.258334368E-1,-8.902978897E-1
1.244677536E1,-3.238047361E-1,1.038046628E-1,-8.194313049E-1
1.245164761E1,-3.724310100E-1,9.664799273E-2,-7.360868454E-1
1.245651984E1,-4.315399826E-1,1.269153953E-1,-6.451263428E-1
1.246139208E1,-4.596173763E-1,1.730472893E-1,-5.359373093E-1
1.246626432E1,-4.770226479E-1,2.421059906E-1,-4.300394058E-1
1.247113656E1,-4.991393685E-1,3.256494999E-1,-2.917900085E-1
1.247600880E1,-5.451129675E-1,4.460880756E-1,-1.653938293E-1
1.248088099E1,-6.029014587E-1,5.329785347E-1,-6.261920929E-2
1.248575323E1,-6.627343893E-1,6.304398775E-1,-3.445625305E-3
1.249062547E1,-6.910314560E-1,7.132689953E-1,2.675819397E-2
1.249549771E1,-7.305645347E-1,7.826349735E-1,5.080318451E-2
1.250036995E1,-7.878769636E-1,8.299835920E-1,7.589912415E-2
1.250524219E1,-8.413305283E-1,8.705209494E-1,1.649751663E-1
1.251011443E1,-8.430905938E-1,9.654569626E-1,3.602170944E-1
1.251498667E1,-7.924642563E-1,1.092136264E0,6.571369171E-1
1.251985891E1,-7.132268548E-1,1.273288131E0,8.495111465E-1
1.252473115E1,-7.401214838E-1,1.442364454E0,8.788738251E-1
1.252960333E1,-8.345932961E-1,1.586442828E0,7.758483887E-1
1.253447557E1,-9.600049853E-1,1.662454486E0,6.001148224E-1
1.253934781E1,-1.105498910E0,1.672513843E0,4.857225418E-1
1.254422005E1,-1.138163686E0,1.584110975E0,4.661359787E-1
1.254909229E1,-1.018852472E0,1.400794387E0,4.420671463E-1
1.255396453E1,-7.965508103E-1,1.084614754E0,3.943853378E-1
1.255883677E1,-5.756580830E-1,6.685916185E-1,1.988124847E-1
1.256370901E1,-3.668100834E-1,2.135082483E-1,-1.611118317E-1
1.256858120E1,-2.559728026E-1,-1.790961623E-1,-5.512256622E-1
1.257345344E1,-1.695463061E-1,-4.745501876E-1,-9.380416870E-1
1.257832568E1,-1.288707852E-1,-5.905259848E-1,-1.291745186E0
1.258319792E1,-1.275923252E-1,-5.547519922E-1,-1.716479301E0
1.258807016E1,-1.470793486E-1,-4.310115576E-1,-2.222994804E0
1.259294240E1,-1.710816920E-1,-2.602467537E-1,-2.685760498E0
1.259781464E1,-2.064825296E-1,-9.787714481E-2,-3.075072289E0
1.260268688E1,-2.766469121E-1,2.570545673E-2,-3.431780815E0
1.260755912E1,-3.371724486E-1,5.607235432E-2,-3.655621529E0
1.261243136E1,-3.724242747E-1,3.792285919E-2,-3.757617474E0
1.261730359E1,-4.022717774E-1,-4.657959938E-2,-3.657911301E0
1.262217578E1,-4.655733109E-1,-1.807727814E-1,-3.478753090E0
1.262704802E1,-5.446581841E-1,-3.158925772E-1,-3.245356083E0
1.263192026E1,-6.527224779E-1,-4.595158100E-1,-2.994827271E0
1.263679250E1,-7.267207503E-1,-5.761343241E-1,-2.714022160E0
1.264166474E1,-7.516123652E-1,-6.483739018E-1,-2.418479919E0
1.264653698E1,-6.953091621E-1,-6.754257679E-1,-2.203832626E0
1.265140922E1,-5.996646881E-1,-6.206784248E-1,-2.061554432E0
1.265628146E1,-4.787190557E-1,-5.432137251E-1,-1.837311268E0
1.266115370E1,-3.172197342E-1,-4.064134359E-1,-1.571857452E0
1.266602594E1,-1.886821985E-1,-3.350952864E-1,-1.424217224E0
1.267089813E1,-1.120963991E-1,-3.103322983E-1,-1.359522820E0
1.267577036E1,-8.839994669E-2,-3.539568186E-1,-1.317826271E0
1.268064261E1,-1.214885116E-1,-3.993400335E-1,-1.348023415E0
1.268551484E1,-1.802060306E-1,-4.121142626E-1,-1.461889267E0
1.269038708E1,-1.739401817E-1,-4.034950733E-1,-1.581524849E0
1.269525932E1,-9.155434370E-2,-3.569892645E-1,-1.618412018E0
1.270013156E1,6.210207939E-4,-3.374835253E-1,-1.612057686E0
1.270500380E1,1.075575352E-1,-3.571670055E-1,-1.555314064E0
1.270987604E1,2.104661167E-1,-3.838510513E-1,-1.476916313E0
1.271474823E1,2.725555897E-1,-4.665516615E-1,-1.405585289E0
1.271962047E1,3.121483922E-1,-5.622544289E-1,-1.361622810E0
1.272449271E1,2.971439362E-1,-6.672562957E-1,-1.306749344E0
1.272936495E1,2.601213753E-1,-7.480225563E-1,-1.221851349E0
1.273423719E1,1.915561408E-1,-7.936435342E-1,-1.025686264E0
1.273910943E1,1.001646817E-1,-7.886093259E-1,-6.610307693E-1
1.274398167E1,6.316813827E-2,-7.339917421E-1,-3.134403229E-1
1.274885391E1,6.151136756E-2,-6.715389490E-1,-1.610374451E-1
1.275372615E1,1.228189319E-1,-6.225470901E-1,-6.371307373E-2
1.275859833E1,1.472415328E-1,-5.819252729E-1,1.303939819E-1
1.276347057E1,1.429694593E-1,-5.471567512E-1,4.043645859E-1
1.276834281E1,1.067454219E-1,-5.106661320E-1,6.109695435E-1
1.277321505E1,7.890018821E-2,-4.698653817E-1,7.418842316E-1
1.277808729E1,3.433525562E-2,-3.777782917E-1,8.521566391E-1
1.278295953E1,-3.521341085E-2,-2.354779243E-1,9.812469482E-1
1.278783177E1,-9.895101190E-2,-9.316134453E-2,1.114760399E0
1.279270401E1,-1.525387764E-1,7.442402840E-2,1.174944878E0
1.279757625E1,-1.953793764E-1,2.315148115E-1,1.183370590E0
1.280244849E1,-2.091925740E-1,3.793084621E-1,1.293099403E0
1.280732068E1,-1.563822031E-1,5.179112554E-1,1.437021255E0
1.281219292E1,-2.747067809E-2,5.622136593E-1,1.507526398E0
1.281706516E1,8.567464352E-2,5.755784512E-1,1.453337669E0
1.282193740E1,1.311774552E-1,5.758271217E-1,1.292605400E0
1.282680964E1,1.325724125E-1,5.245078802E-1,1.079333305E0
1.283168188E1,9.282240272E-2,4.202558398E-1,9.212417603E-1
1.283655412E1,-1.246839762E-2,2.964189649E-1,8.350572586E-1
1.284142636E1,-1.707043052E-1,1.241554022E-1,8.279047012E-1
1.284629859E1,-3.010260165E-1,-5.708062649E-2,8.519010544E-1
1.285117078E1,-3.910642266E-1,-2.055873871E-1,9.082269669E-1
1.285604302E1,-4.717623889E-1,-3.368991911E-1,9.801063538E-1
1.286091526E1,-5.201932192E-1,-3.985299170E-1,1.054377556E0
1.286578750E1,-5.935300589E-1,-4.157177508E-1,1.099961281E0
1.287065974E1,-6.383517981E-1,-3.728716373E-1,1.155128479E0
1.287553198E1,-6.445947886E-1,-2.749029398E-1,1.209092140E0
1.288040422E1,-5.811529160E-1,-1.145716906E-1,1.307249069E0
1.288527646E1,-4.440706372E-1,7.931989431E-2,1.347919464E0
1.289014870E1,-2.970755696E-1,3.007873893E-1,1.326390266E0
1.289502094E1,-1.461924016E-1,5.700414181E-1,1.247537613E0
1.289989313E1,1.586844027E-2,8.555658460E-1,1.182010651E0
1.290476537E1,1.231662855E-1,1.085248590E0,1.058087349E0
1.290963760E1,1.771131754E-1,1.202388525E0,9.069709778E-1
1.291450984E1,1.376663148E-1,1.182442188E0,7.933082581E-1
1.291938208E1,-1.573444903E-2,1.034629583E0,7.123022079E-1
1.292425432E1,-2.757552266E-1,7.908285260E-1,6.519765854E-1
1.292912656E1,-5.158802867E-1,4.614570141E-1,5.680751801E-1
1.293399880E1,-6.734678745E-1,1.419944167E-1,4.187736511E-1
1.293887099E1,-7.323820591E-1,-9.831017256E-2,1.945667267E-1
1.294374323E1,-7.542769313E-1,-2.808509767E-1,-7.579517365E-2
1.294861547E1,-7.626749277E-1,-4.019001126E-1,-3.277273178E-1
1.295348771E1,-7.586389780E-1,-4.944355488E-1,-5.074901581E-1
1.295835995E1,-7.517065406E-1,-5.640113950E-1,-5.972719193E-1
1.296323219E1,-7.374529243E-1,-6.552985907E-1,-6.318931580E-1
1.296810443E1,-6.847389936E-1,-7.519366741E-1,-6.006917953E-1
1.297297667E1,-5.898057222E-1,-8.400633335E-1,-5.767040253E-1
1.297784891E1,-4.590457976E-1,-8.769056201E-1,-5.611677170E-1
1.298272109E1,-3.474105597E-1,-8.451983929E-1,-5.493211746E-1
1.298759333E1,-2.362267077E-1,-7.193579674E-1,-4.694585800E-1
1.299246557E1,-1.385011673E-1,-5.206018686E-1,-3.563556671E-1
1.299733781E1,-4.198271781E-2,-3.074720204E-1,-2.435350418E-1
1.300221005E1,9.452280402E-2,-5.378311872E-2,-1.321907043E-1
1.300708229E1,2.203610092E-1,1.493677497E-1,-4.371643066E-3
1.301195453E1,3.890482485E-1,2.802091837E-1,1.112241745E-1
1.301682677E1,5.299028158E-1,3.239973783E-1,1.991043091E-1
1.302169901E1,6.738724709E-1,2.622889876E-1,2.987947464E-1
1.302657120E1,8.001993299E-1,9.822732210E-2,3.816261292E-1
1.303144344E1,8.457600474E-1,-1.184517145E-1,4.022302628E-1
1.303631568E1,7.886413336E-1,-3.367354870E-1,3.738651276E-1
1.304118792E1,6.716887951E-1,-5.283338428E-1,3.241081238E-1
1.304606016E1,4.767714441E-1,-6.720350981E-1,3.067951202E-1
1.305093240E1,2.132358551E-1,-7.908605337E-1,3.135147095E-1
1.305580464E1,-3.919166327E-2,-8.574147224E-1,3.203153610E-1
1.306067688E1,-2.478940189E-1,-8.763571382E-1,2.685947418E-1
1.306554912E1,-3.579838872E-1,-8.773895502E-1,2.181825638E-1
1.307042136E1,-3.780090809E-1,-8.696382046E-1,1.738357544E-1
1.307529354E1,-2.844510674E-1,-8.384103775E-1,1.666116714E-1
1.308016578E1,-2.064863592E-1,-7.869372964E-1,1.988372803E-1
1.308503802E1,-1.385018528E-1,-7.342181206E-1,3.051280975E-1
1.308991026E1,-1.262677610E-1,-6.634494662E-1,3.825759888E-1
1.309478250E1,-1.332779229E-1,-5.508064032E-1,4.240589142E-1
1.309965474E1,-1.144740358E-1,-4.453631639E-1,4.212617874E-1
1.310452698E1,-6.859618425E-2,-3.447385728E-1,3.778247833E-1
1.310939922E1,-2.058467269E-2,-2.669242322E-1,2.854309082E-1
1.311427141E1,2.501866221E-2,-2.550685704E-1,2.039203644E-1
1.311914365E1,4.725588858E-2,-2.613889575E-1,1.045789719E-1
1.312401589E1,7.028499246E-2,-2.669603527E-1,4.840755463E-2
1.312888813E1,4.535335302E-2,-3.162699044E-1,4.611873627E-2
1.313376036E1,5.848920345E-2,-3.808627129E-1,7.374954224E-2
1.313863261E1,3.658238053E-2,-4.835641384E-1,9.181880951E-2
1.314350484E1,4.441529512E-3,-6.075985432E-1,1.158885956E-1
1.314837708E1,-4.182170331E-2,-6.811499596E-1,1.280250549E-1
1.315324932E1,-1.461648047E-1,-7.364014387E-1,1.377944946E-1
1.315812151E1,-2.669702470E-1,-7.565464973E-1,1.738986969E-1
1.316299375E1,-3.670287132E-1,-7.438163757E-1,2.578105927E-1
1.316786599E1,-4.473986030E-1,-6.850249767E-1,3.165388107E-1
1.317273823E1,-5.095202923E-1,-6.122648120E-1,3.728208542E-1
1.317761047E1,-5.217589140E-1,-5.265068412E-1,3.609066010E-1
1.318248271E1,-4.788260162E-1,-4.000179470E-1,3.167495728E-1
1.318735495E1,-3.988831639E-1,-2.934995592E-1,1.746187210E-1
1.319222719E1,-3.351716101E-1,-2.627405524E-1,1.709556580E-2
1.319709938E1,-3.135483861E-1,-2.739554048E-1,-6.257534027E-2
1.320197162E1,-3.409428596E-1,-3.209906816E-1,-7.765293121E-2
1.320684386E1,-3.815997243E-1,-4.227624536E-1,-5.572700500E-2
1.321171609E1,-4.257623553E-1,-5.040394068E-1,9.142875671E-3
1.321658833E1,-4.420998693E-1,-5.553066134E-1,1.216754913E-1
1.322146057E1,-4.444877803E-1,-5.851268172E-1,2.387666702E-1
1.322633281E1,-4.578594267E-1,-5.529204607E-1,2.958526611E-1
1.323120505E1,-4.671246409E-1,-5.295836329E-1,3.420486450E-1
1.323607729E1,-4.630283713E-1,-4.721437693E-1,3.307580948E-1
1.324094953E1,-4.897466004E-1,-3.796669543E-1,2.847785950E-1
1.324582172E1,-4.823354781E-1,-2.642098069E-1,2.328424454E-1
1.325069396E1,-4.382147789E-1,-1.737832129E-1,2.060461044E-1
1.325556620E1,-3.727976382E-1,-1.205241084E-1,1.661071777E-1
1.326043844E1,-2.586950958E-1,-1.032513976E-1,1.441354752E-1
1.326531068E1,-8.963295817E-2,-1.339349449E-1,1.975154877E-1
1.327018292E1,9.995704889E-2,-1.717624068E-1,2.365045547E-1
1.327505516E1,2.430063188E-1,-2.273221612E-1,2.443714142E-1
1.327992740E1,3.135229945E-1,-3.064346910E-1,2.845087051E-1
