"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.032030210E-1,2.290677221E-4,-6.872031372E-4,1.145338640E-3
9.056391670E-1,-9.926267667E-4,-7.635590737E-5,-7.635590737E-5
9.080752610E-1,-3.817795368E-4,-7.635590737E-5,-1.298050396E-3
9.105114070E-1,-9.926267667E-4,-1.908897655E-3,-7.635590737E-5
9.129475010E-1,-3.817795368E-4,-6.872031372E-4,-7.635590737E-5
9.153836460E-1,2.290677221E-4,2.367033157E-3,-7.635590737E-5
9.178197920E-1,-9.926267667E-4,-7.635590737E-5,-1.298050396E-3
9.202558860E-1,-3.817795368E-4,-1.298050396E-3,5.344913807E-4
9.226920320E-1,-3.817795368E-4,-7.635590737E-5,5.344913807E-4
9.251281260E-1,-3.817795368E-4,1.145338640E-3,-2.519744914E-3
9.275642710E-1,-3.817795368E-4,-1.908897655E-3,-7.635590737E-5
9.300003650E-1,-9.926267667E-4,-1.908897655E-3,-6.872031372E-4
9.324365110E-1,2.290677221E-4,1.756185899E-3,1.145338640E-3
9.348726570E-1,8.399150101E-4,1.756185899E-3,-6.872031372E-4
9.373087510E-1,-3.817795368E-4,1.145338640E-3,-7.635590737E-5
9.397448960E-1,-9.926267667E-4,-1.298050396E-3,-7.635590737E-5
9.421810420E-1,-9.926267667E-4,-1.298050396E-3,1.145338640E-3
9.446171360E-1,2.290677221E-4,1.145338640E-3,5.344913807E-4
9.470532820E-1,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
9.494893760E-1,2.290677221E-4,1.756185899E-3,5.344913807E-4
9.519255210E-1,2.061609412E-3,2.367033157E-3,-7.635590737E-5
9.543616150E-1,8.399150101E-4,1.145338640E-3,-6.872031372E-4
9.567977610E-1,2.290677221E-4,-6.872031372E-4,1.756185899E-3
9.592339070E-1,2.290677221E-4,1.145338640E-3,-7.635590737E-5
9.616700010E-1,-3.817795368E-4,-1.908897655E-3,-6.872031372E-4
9.641061460E-1,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
9.665422400E-1,8.399150101E-4,1.145338640E-3,-7.635590737E-5
9.689783860E-1,-9.926267667E-4,-7.635590737E-5,5.344913807E-4
9.714144800E-1,2.290677221E-4,5.344913807E-4,-1.298050396E-3
9.738506260E-1,-3.817795368E-4,5.344913807E-4,5.344913807E-4
9.762867710E-1,-9.926267667E-4,-1.908897655E-3,-7.635590737E-5
9.787228650E-1,2.290677221E-4,-7.635590737E-5,1.756185899E-3
9.811590110E-1,2.061609412E-3,1.756185899E-3,1.756185899E-3
9.835951050E-1,2.061609412E-3,1.145338640E-3,1.756185899E-3
9.860312510E-1,2.290677221E-4,-7.635590737E-5,5.344913807E-4
9.884673960E-1,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
9.909034900E-1,2.290677221E-4,-7.635590737E-5,-1.908897655E-3
9.933396360E-1,-9.926267667E-4,-7.635590737E-5,-1.298050396E-3
9.957757300E-1,2.290677221E-4,5.344913807E-4,-1.298050396E-3
9.982118760E-1,2.290677221E-4,1.756185899E-3,-1.908897655E-3
1.000648021E0,-9.926267667E-4,-1.298050396E-3,-7.635590737E-5
1.003084115E0,8.399150101E-4,-6.872031372E-4,5.344913807E-4
1.005520261E0,-1.603474026E-3,-1.908897655E-3,5.344913807E-4
1.007956355E0,2.290677221E-4,-7.635590737E-5,1.145338640E-3
1.010392501E0,1.450762269E-3,1.756185899E-3,1.756185899E-3
1.012828646E0,-3.817795368E-4,-1.908897655E-3,-7.635590737E-5
1.015264740E0,-1.603474026E-3,-6.872031372E-4,-6.872031372E-4
1.017700886E0,8.399150101E-4,1.145338640E-3,-7.635590737E-5
1.020136980E0,8.399150101E-4,-7.635590737E-5,5.344913807E-4
1.022573126E0,2.290677221E-4,-6.872031372E-4,-7.635590737E-5
1.025009219E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.027445365E0,2.290677221E-4,-6.872031372E-4,-6.872031372E-4
1.029881459E0,8.399150101E-4,5.344913807E-4,-6.872031372E-4
1.032317605E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.034753751E0,-3.817795368E-4,1.145338640E-3,1.145338640E-3
1.037189844E0,-2.214321401E-3,-1.298050396E-3,5.344913807E-4
1.039625990E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.042062136E0,-3.817795368E-4,-1.298050396E-3,-1.298050396E-3
1.044498230E0,2.290677221E-4,-6.872031372E-4,-6.872031372E-4
1.046934376E0,-3.817795368E-4,-6.872031372E-4,-7.635590737E-5
1.049370469E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.051806615E0,2.290677221E-4,5.344913807E-4,5.344913807E-4
1.054242709E0,2.290677221E-4,1.145338640E-3,-7.635590737E-5
1.056678855E0,-1.603474026E-3,-6.872031372E-4,-7.635590737E-5
1.059115001E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.061551094E0,-3.817795368E-4,-7.635590737E-5,5.344913807E-4
1.063987240E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.066423334E0,8.399150101E-4,5.344913807E-4,-7.635590737E-5
1.068859480E0,2.290677221E-4,2.977880416E-3,-7.635590737E-5
1.071295573E0,8.399150101E-4,1.145338640E-3,5.344913807E-4
1.073731719E0,1.450762269E-3,5.344913807E-4,-7.635590737E-5
1.076167865E0,8.399150101E-4,-7.635590737E-5,1.145338640E-3
1.078603959E0,2.672456671E-3,2.977880416E-3,-1.298050396E-3
1.081040105E0,-9.926267667E-4,5.344913807E-4,1.145338640E-3
1.083476198E0,2.290677221E-4,5.344913807E-4,-6.872031372E-4
1.085912344E0,8.399150101E-4,1.145338640E-3,-7.635590737E-5
1.088348490E0,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
1.090784584E0,8.399150101E-4,-6.872031372E-4,-7.635590737E-5
1.093220730E0,8.399150101E-4,-6.872031372E-4,-6.872031372E-4
1.095656823E0,8.399150101E-4,5.344913807E-4,1.145338640E-3
1.098092969E0,2.290677221E-4,1.756185899E-3,-6.872031372E-4
1.100529115E0,2.061609412E-3,2.367033157E-3,-7.635590737E-5
1.102965209E0,1.450762269E-3,1.756185899E-3,-7.635590737E-5
1.105401355E0,-9.926267667E-4,5.344913807E-4,-7.635590737E-5
1.107837448E0,-1.603474026E-3,5.344913807E-4,-7.635590737E-5
1.110273594E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.112709688E0,-9.926267667E-4,-2.519744914E-3,-6.872031372E-4
1.115145834E0,-3.817795368E-4,-1.298050396E-3,5.344913807E-4
1.117581980E0,-3.817795368E-4,-7.635590737E-5,-6.872031372E-4
1.120018073E0,-1.603474026E-3,-1.908897655E-3,5.344913807E-4
1.122454219E0,-3.817795368E-4,1.145338640E-3,5.344913807E-4
1.124890313E0,8.399150101E-4,-6.872031372E-4,-1.298050396E-3
1.127326459E0,1.450762269E-3,1.756185899E-3,-7.635590737E-5
1.129762605E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.132198698E0,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
1.134634844E0,1.450762269E-3,1.756185899E-3,-6.872031372E-4
1.137070938E0,-3.817795368E-4,-7.635590737E-5,-1.298050396E-3
1.139507084E0,-3.817795368E-4,-6.872031372E-4,5.344913807E-4
1.141943178E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.144379323E0,-3.817795368E-4,-6.872031372E-4,1.756185899E-3
1.146815469E0,-3.817795368E-4,1.145338640E-3,-7.635590737E-5
1.149251563E0,2.061609412E-3,5.344913807E-4,-6.872031372E-4
1.151687709E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.154123803E0,8.399150101E-4,5.344913807E-4,-6.872031372E-4
1.156559948E0,-3.817795368E-4,-7.635590737E-5,1.145338640E-3
1.158996094E0,2.290677221E-4,5.344913807E-4,5.344913807E-4
1.161432188E0,-3.817795368E-4,-1.908897655E-3,5.344913807E-4
1.163868334E0,-1.603474026E-3,-1.298050396E-3,-7.635590737E-5
1.166304428E0,2.290677221E-4,2.367033157E-3,-7.635590737E-5
1.168740573E0,2.290677221E-4,5.344913807E-4,-1.298050396E-3
1.171176667E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.173612813E0,2.290677221E-4,5.344913807E-4,-6.872031372E-4
1.176048959E0,2.290677221E-4,5.344913807E-4,-6.872031372E-4
1.178485053E0,8.399150101E-4,1.145338640E-3,-6.872031372E-4
1.180921198E0,8.399150101E-4,5.344913807E-4,-1.298050396E-3
1.183357292E0,8.399150101E-4,5.344913807E-4,-2.519744914E-3
1.185793438E0,1.450762269E-3,1.145338640E-3,5.344913807E-4
1.188229584E0,2.290677221E-4,-7.635590737E-5,-7.635590737E-5
1.190665678E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.193101823E0,1.450762269E-3,-7.635590737E-5,-1.298050396E-3
1.195537917E0,8.399150101E-4,5.344913807E-4,-6.872031372E-4
1.197974063E0,2.290677221E-4,-6.872031372E-4,-6.872031372E-4
1.200410157E0,-3.817795368E-4,-1.908897655E-3,-6.872031372E-4
1.202846303E0,-9.926267667E-4,-6.872031372E-4,5.344913807E-4
1.205282448E0,2.290677221E-4,1.756185899E-3,-7.635590737E-5
1.207718542E0,8.399150101E-4,-1.298050396E-3,-7.635590737E-5
1.210154688E0,-3.817795368E-4,2.367033157E-3,5.344913807E-4
1.212590782E0,-1.603474026E-3,1.756185899E-3,-7.635590737E-5
1.215026928E0,2.290677221E-4,1.145338640E-3,-6.872031372E-4
1.217463073E0,1.450762269E-3,1.145338640E-3,-1.298050396E-3
1.219899167E0,2.290677221E-4,-1.298050396E-3,-7.635590737E-5
1.222335313E0,-9.926267667E-4,-1.908897655E-3,-7.635590737E-5
1.224771407E0,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
1.227207553E0,-3.817795368E-4,5.344913807E-4,1.756185899E-3
1.229643698E0,-3.817795368E-4,1.145338640E-3,5.344913807E-4
1.232079792E0,8.399150101E-4,1.145338640E-3,-7.635590737E-5
1.234515938E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.236952032E0,-1.603474026E-3,-3.130592173E-3,-7.635590737E-5
1.239388178E0,2.290677221E-4,5.344913807E-4,5.344913807E-4
1.241824271E0,-3.817795368E-4,-7.635590737E-5,5.344913807E-4
1.244260417E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.246696563E0,-3.817795368E-4,-1.298050396E-3,-6.872031372E-4
1.249132657E0,-9.926267667E-4,5.344913807E-4,1.756185899E-3
1.251568803E0,1.450762269E-3,2.367033157E-3,1.756185899E-3
1.254004896E0,-9.926267667E-4,-7.635590737E-5,5.344913807E-4
1.256441042E0,-9.926267667E-4,-6.872031372E-4,5.344913807E-4
1.258877136E0,-3.817795368E-4,5.344913807E-4,1.145338640E-3
1.261313282E0,-3.817795368E-4,-1.298050396E-3,1.145338640E-3
1.263749428E0,-3.817795368E-4,-1.298050396E-3,-6.872031372E-4
1.266185521E0,-3.817795368E-4,-1.298050396E-3,-6.872031372E-4
1.268621667E0,2.290677221E-4,-1.298050396E-3,-1.298050396E-3
1.271057761E0,-3.817795368E-4,-1.908897655E-3,-6.872031372E-4
1.273493907E0,2.290677221E-4,5.344913807E-4,5.344913807E-4
1.275930053E0,1.450762269E-3,5.344913807E-4,5.344913807E-4
1.278366146E0,1.450762269E-3,5.344913807E-4,-7.635590737E-5
1.280802292E0,8.399150101E-4,2.367033157E-3,-7.635590737E-5
1.283238386E0,8.399150101E-4,2.977880416E-3,-6.872031372E-4
1.285674532E0,2.290677221E-4,1.145338640E-3,-6.872031372E-4
1.288110626E0,-3.817795368E-4,-1.298050396E-3,5.344913807E-4
1.290546771E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.292982917E0,-3.817795368E-4,5.344913807E-4,-1.298050396E-3
1.295419011E0,2.290677221E-4,-6.872031372E-4,-1.908897655E-3
1.297855157E0,-9.926267667E-4,-7.635590737E-5,-6.872031372E-4
1.300291251E0,-1.603474026E-3,-7.635590737E-5,-7.635590737E-5
1.302727396E0,-9.926267667E-4,-2.519744914E-3,-7.635590737E-5
1.305163542E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.307599636E0,2.290677221E-4,1.756185899E-3,1.145338640E-3
1.310035782E0,-9.926267667E-4,1.145338640E-3,-6.872031372E-4
1.312471876E0,-9.926267667E-4,-7.635590737E-5,-7.635590737E-5
1.314908021E0,8.399150101E-4,1.145338640E-3,5.344913807E-4
1.317344115E0,8.399150101E-4,1.756185899E-3,-7.635590737E-5
1.319780261E0,2.061609412E-3,3.588727675E-3,1.145338640E-3
1.322216407E0,-3.817795368E-4,-1.908897655E-3,1.145338640E-3
1.324652501E0,-3.817795368E-4,-6.872031372E-4,1.145338640E-3
1.327088646E0,2.290677221E-4,-1.908897655E-3,-7.635590737E-5
1.329524740E0,-3.817795368E-4,-6.872031372E-4,5.344913807E-4
1.331960886E0,-3.817795368E-4,1.145338640E-3,5.344913807E-4
1.334396980E0,-9.926267667E-4,1.145338640E-3,-7.635590737E-5
1.336833126E0,-9.926267667E-4,-7.635590737E-5,5.344913807E-4
1.339269271E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.341705365E0,-9.926267667E-4,-7.635590737E-5,-6.872031372E-4
1.344141511E0,2.290677221E-4,1.145338640E-3,5.344913807E-4
1.346577605E0,-9.926267667E-4,-6.872031372E-4,5.344913807E-4
1.349013751E0,-3.817795368E-4,1.145338640E-3,-7.635590737E-5
1.351449844E0,1.450762269E-3,2.367033157E-3,1.145338640E-3
1.353885990E0,8.399150101E-4,1.756185899E-3,-6.872031372E-4
1.356322136E0,-1.603474026E-3,-1.298050396E-3,-1.298050396E-3
1.358758230E0,-3.817795368E-4,5.344913807E-4,-6.872031372E-4
1.361194376E0,-3.817795368E-4,1.145338640E-3,-6.872031372E-4
1.363630469E0,-9.926267667E-4,5.344913807E-4,-1.908897655E-3
1.366066615E0,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
1.368502761E0,-1.603474026E-3,-6.872031372E-4,-6.872031372E-4
1.370938855E0,2.290677221E-4,1.756185899E-3,-1.298050396E-3
1.373375001E0,2.290677221E-4,5.344913807E-4,-2.519744914E-3
1.375811094E0,-3.817795368E-4,5.344913807E-4,-6.872031372E-4
1.378247240E0,8.399150101E-4,-1.298050396E-3,-6.872031372E-4
1.380683386E0,1.450762269E-3,-1.908897655E-3,-7.635590737E-5
1.383119480E0,2.290677221E-4,-6.872031372E-4,-7.635590737E-5
1.385555626E0,2.290677221E-4,5.344913807E-4,5.344913807E-4
1.387991719E0,2.290677221E-4,-7.635590737E-5,-7.635590737E-5
1.390427865E0,1.450762269E-3,-7.635590737E-5,-7.635590737E-5
1.392863959E0,8.399150101E-4,1.756185899E-3,-1.298050396E-3
1.395300105E0,8.399150101E-4,5.344913807E-4,1.756185899E-3
1.397736251E0,8.399150101E-4,1.756185899E-3,1.756185899E-3
1.400172344E0,2.290677221E-4,1.756185899E-3,5.344913807E-4
1.402608490E0,8.399150101E-4,5.344913807E-4,2.367033157E-3
1.405044584E0,1.450762269E-3,5.344913807E-4,-7.635590737E-5
1.407480730E0,8.399150101E-4,5.344913807E-4,-6.872031372E-4
1.409916823E0,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
1.412352969E0,8.399150101E-4,1.145338640E-3,-7.635590737E-5
1.414789115E0,-3.817795368E-4,-7.635590737E-5,1.756185899E-3
1.417225209E0,-9.926267667E-4,5.344913807E-4,5.344913807E-4
1.419661355E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.422097448E0,8.399150101E-4,1.145338640E-3,-1.298050396E-3
1.424533594E0,1.450762269E-3,1.145338640E-3,-7.635590737E-5
1.426969740E0,-3.817795368E-4,5.344913807E-4,1.145338640E-3
1.429405834E0,-3.817795368E-4,-7.635590737E-5,-6.872031372E-4
1.431841980E0,1.450762269E-3,-7.635590737E-5,-7.635590737E-5
1.434278073E0,2.290677221E-4,-6.872031372E-4,-6.872031372E-4
1.436714219E0,2.290677221E-4,5.344913807E-4,-6.872031372E-4
1.439150313E0,-9.926267667E-4,-1.908897655E-3,-7.635590737E-5
1.441586459E0,2.290677221E-4,-7.635590737E-5,1.756185899E-3
1.444022605E0,-9.926267667E-4,-7.635590737E-5,-6.872031372E-4
1.446458698E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.448894844E0,2.290677221E-4,-6.872031372E-4,-7.635590737E-5
1.451330938E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.453767084E0,-9.926267667E-4,1.145338640E-3,1.145338640E-3
1.456203230E0,8.399150101E-4,2.367033157E-3,-7.635590737E-5
1.458639323E0,-3.817795368E-4,1.145338640E-3,-7.635590737E-5
1.461075469E0,8.399150101E-4,5.344913807E-4,-7.635590737E-5
1.463511563E0,8.399150101E-4,-7.635590737E-5,1.145338640E-3
1.465947709E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.468383803E0,2.290677221E-4,-6.872031372E-4,1.145338640E-3
1.470819948E0,8.399150101E-4,1.756185899E-3,-7.635590737E-5
1.473256094E0,1.450762269E-3,1.145338640E-3,1.145338640E-3
1.475692188E0,-3.817795368E-4,-1.298050396E-3,-7.635590737E-5
1.478128334E0,-3.817795368E-4,-6.872031372E-4,5.344913807E-4
1.480564428E0,-3.817795368E-4,1.145338640E-3,-6.872031372E-4
1.483000573E0,2.061609412E-3,1.756185899E-3,-1.298050396E-3
1.485436719E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.487872813E0,-3.817795368E-4,1.756185899E-3,5.344913807E-4
1.490308959E0,8.399150101E-4,2.977880416E-3,-6.872031372E-4
1.492745053E0,8.399150101E-4,1.145338640E-3,5.344913807E-4
1.495181198E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.497617292E0,-2.214321401E-3,-6.872031372E-4,5.344913807E-4
1.500053438E0,-9.926267667E-4,-1.908897655E-3,-6.872031372E-4
1.502489532E0,-1.603474026E-3,-1.298050396E-3,-6.872031372E-4
1.504925678E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.507361823E0,2.290677221E-4,-7.635590737E-5,-1.908897655E-3
1.509797917E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.512234063E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.514670157E0,-9.926267667E-4,-1.298050396E-3,-1.298050396E-3
1.517106303E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.519542448E0,8.399150101E-4,5.344913807E-4,-7.635590737E-5
1.521978542E0,2.290677221E-4,1.756185899E-3,-7.635590737E-5
1.524414688E0,2.290677221E-4,2.367033157E-3,-7.635590737E-5
1.526850782E0,-9.926267667E-4,-7.635590737E-5,5.344913807E-4
1.529286928E0,2.290677221E-4,-1.298050396E-3,5.344913807E-4
1.531723021E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.534159167E0,-3.817795368E-4,5.344913807E-4,-6.872031372E-4
1.536595313E0,8.399150101E-4,1.145338640E-3,-1.298050396E-3
1.539031407E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.541467553E0,-9.926267667E-4,5.344913807E-4,-1.908897655E-3
1.543903646E0,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
1.546339792E0,-3.817795368E-4,-6.872031372E-4,-6.872031372E-4
1.548775886E0,2.290677221E-4,-7.635590737E-5,-1.298050396E-3
1.551212032E0,8.399150101E-4,5.344913807E-4,-7.635590737E-5
1.553648178E0,8.399150101E-4,1.756185899E-3,5.344913807E-4
1.556084271E0,8.399150101E-4,2.367033157E-3,-6.872031372E-4
1.558520417E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.560956511E0,-9.926267667E-4,-1.298050396E-3,-7.635590737E-5
1.563392657E0,2.290677221E-4,-1.298050396E-3,-7.635590737E-5
1.565828803E0,-3.817795368E-4,5.344913807E-4,-6.872031372E-4
1.568264896E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.570701042E0,2.061609412E-3,1.145338640E-3,5.344913807E-4
1.573137136E0,1.450762269E-3,1.756185899E-3,-6.872031372E-4
1.575573282E0,8.399150101E-4,1.145338640E-3,-7.635590737E-5
1.578009428E0,2.290677221E-4,-1.908897655E-3,-6.872031372E-4
1.580445521E0,8.399150101E-4,-7.635590737E-5,5.344913807E-4
1.582881667E0,2.290677221E-4,-6.872031372E-4,1.145338640E-3
1.585317761E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.587753907E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.590190001E0,-2.214321401E-3,-1.908897655E-3,-6.872031372E-4
1.592626146E0,-9.926267667E-4,-6.872031372E-4,5.344913807E-4
1.595062240E0,2.290677221E-4,1.756185899E-3,-7.635590737E-5
1.597498386E0,1.450762269E-3,1.756185899E-3,1.145338640E-3
1.599934532E0,-9.926267667E-4,-1.298050396E-3,1.145338640E-3
1.602370626E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.604806771E0,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
1.607242865E0,2.290677221E-4,1.145338640E-3,1.756185899E-3
1.609679011E0,2.061609412E-3,1.756185899E-3,5.344913807E-4
1.612115105E0,2.290677221E-4,-7.635590737E-5,-7.635590737E-5
1.614551251E0,1.450762269E-3,5.344913807E-4,1.145338640E-3
1.616987396E0,1.450762269E-3,2.367033157E-3,5.344913807E-4
1.619423490E0,-9.926267667E-4,2.367033157E-3,1.145338640E-3
1.621859636E0,-9.926267667E-4,-6.872031372E-4,5.344913807E-4
1.624295730E0,-1.603474026E-3,1.145338640E-3,5.344913807E-4
1.626731876E0,-9.926267667E-4,-2.519744914E-3,-1.298050396E-3
1.629168021E0,8.399150101E-4,-1.908897655E-3,-6.872031372E-4
1.631604115E0,2.290677221E-4,5.344913807E-4,-1.908897655E-3
1.634040261E0,-3.817795368E-4,-6.872031372E-4,-7.635590737E-5
1.636476355E0,-9.926267667E-4,-1.298050396E-3,-6.872031372E-4
1.638912501E0,-1.603474026E-3,-3.130592173E-3,1.145338640E-3
1.641348594E0,-3.817795368E-4,-1.908897655E-3,5.344913807E-4
1.643784740E0,-9.926267667E-4,-7.635590737E-5,-7.635590737E-5
1.646220886E0,-3.817795368E-4,-7.635590737E-5,-6.872031372E-4
1.648656980E0,-3.817795368E-4,-7.635590737E-5,5.344913807E-4
1.651093126E0,-3.817795368E-4,-7.635590737E-5,5.344913807E-4
1.653529219E0,8.399150101E-4,1.756185899E-3,-1.298050396E-3
1.655965365E0,2.290677221E-4,1.145338640E-3,-1.298050396E-3
1.658401459E0,8.399150101E-4,-7.635590737E-5,-1.298050396E-3
1.660837605E0,2.290677221E-4,1.756185899E-3,1.145338640E-3
1.663273751E0,2.290677221E-4,-7.635590737E-5,1.756185899E-3
1.665709844E0,8.399150101E-4,-7.635590737E-5,-7.635590737E-5
1.668145990E0,-3.817795368E-4,-1.298050396E-3,-7.635590737E-5
1.670582084E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.673018230E0,-1.603474026E-3,-7.635590737E-5,-7.635590737E-5
1.675454376E0,-2.214321401E-3,-7.635590737E-5,1.145338640E-3
1.677890469E0,-3.817795368E-4,1.145338640E-3,-6.872031372E-4
1.680326615E0,8.399150101E-4,1.756185899E-3,-1.298050396E-3
1.682762709E0,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
1.685198855E0,-9.926267667E-4,-7.635590737E-5,-1.298050396E-3
1.687634948E0,-3.817795368E-4,1.145338640E-3,5.344913807E-4
1.690071094E0,-9.926267667E-4,-6.872031372E-4,1.756185899E-3
1.692507240E0,-3.817795368E-4,5.344913807E-4,1.145338640E-3
1.694943334E0,2.290677221E-4,1.145338640E-3,1.145338640E-3
1.697379480E0,-9.926267667E-4,1.756185899E-3,-6.872031372E-4
1.699815573E0,-3.817795368E-4,5.344913807E-4,5.344913807E-4
1.702251719E0,1.450762269E-3,3.588727675E-3,-7.635590737E-5
1.704687813E0,-3.817795368E-4,-7.635590737E-5,-1.908897655E-3
1.707123959E0,-3.817795368E-4,-7.635590737E-5,-6.872031372E-4
1.709560105E0,-1.603474026E-3,-1.908897655E-3,-7.635590737E-5
1.711996198E0,2.290677221E-4,-1.908897655E-3,5.344913807E-4
1.714432344E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.716868438E0,2.290677221E-4,-7.635590737E-5,5.344913807E-4
1.719304584E0,-3.817795368E-4,-1.908897655E-3,5.344913807E-4
1.721740678E0,2.290677221E-4,1.145338640E-3,-7.635590737E-5
1.724176823E0,1.450762269E-3,5.344913807E-4,-6.872031372E-4
1.726612969E0,1.450762269E-3,2.367033157E-3,5.344913807E-4
1.729049063E0,2.290677221E-4,-7.635590737E-5,-7.635590737E-5
1.731485209E0,-3.817795368E-4,-7.635590737E-5,-6.872031372E-4
1.733921303E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.736357448E0,-3.817795368E-4,1.145338640E-3,-7.635590737E-5
1.738793542E0,-3.817795368E-4,5.344913807E-4,-7.635590737E-5
1.741229688E0,2.290677221E-4,1.145338640E-3,5.344913807E-4
1.743665834E0,8.399150101E-4,-7.635590737E-5,-1.298050396E-3
1.746101928E0,2.290677221E-4,-7.635590737E-5,-6.872031372E-4
1.748538073E0,2.290677221E-4,-6.872031372E-4,-7.635590737E-5
1.750974167E0,2.290677221E-4,5.344913807E-4,-7.635590737E-5
1.753410313E0,-9.926267667E-4,1.145338640E-3,-6.872031372E-4
1.755846407E0,1.450762269E-3,1.145338640E-3,1.145338640E-3
1.758282553E0,1.450762269E-3,-7.635590737E-5,-7.635590737E-5
1.760718698E0,-9.926267667E-4,-6.872031372E-4,-7.635590737E-5
1.763154792E0,-1.603474026E-3,-7.635590737E-5,-7.635590737E-5
1.765590938E0,2.290677221E-4,-7.635590737E-5,-7.635590737E-5
1.768027032E0,-9.926267667E-4,5.344913807E-4,-1.298050396E-3
1.770463178E0,-1.603474026E-3,-1.298050396E-3,-6.872031372E-4
1.772899323E0,-9.926267667E-4,-1.298050396E-3,1.145338640E-3
1.775335417E0,-9.926267667E-4,-3.130592173E-3,-7.635590737E-5
1.777771563E0,-3.817795368E-4,-1.298050396E-3,5.344913807E-4
1.780207657E0,8.399150101E-4,2.367033157E-3,5.344913807E-4
1.782643803E0,8.399150101E-4,-7.635590737E-5,5.344913807E-4
1.785079896E0,8.399150101E-4,-6.872031372E-4,-7.635590737E-5
1.787516042E0,2.290677221E-4,1.756185899E-3,-7.635590737E-5
1.789952188E0,8.399150101E-4,2.977880416E-3,-6.872031372E-4
1.792388282E0,1.450762269E-3,1.145338640E-3,-7.635590737E-5
1.794824428E0,2.290677221E-4,1.756185899E-3,-1.298050396E-3
1.797260521E0,2.290677221E-4,1.145338640E-3,1.145338640E-3
1.799696667E0,-3.817795368E-4,-7.635590737E-5,-1.298050396E-3
1.802132761E0,-9.926267667E-4,-7.635590737E-5,-6.872031372E-4
1.804568907E0,1.450762269E-3,1.756185899E-3,-1.298050396E-3
1.807005053E0,1.450762269E-3,1.756185899E-3,-7.635590737E-5
1.809441146E0,-3.817795368E-4,1.145338640E-3,-1.908897655E-3
1.811877292E0,8.399150101E-4,1.145338640E-3,-1.908897655E-3
1.814313386E0,-1.603474026E-3,5.344913807E-4,-7.635590737E-5
1.816749532E0,-9.926267667E-4,-6.872031372E-4,1.756185899E-3
1.819185626E0,2.290677221E-4,1.145338640E-3,-6.872031372E-4
1.821621771E0,2.290677221E-4,1.756185899E-3,5.344913807E-4
1.824057917E0,-3.817795368E-4,-7.635590737E-5,-7.635590737E-5
